CDS20495,907,9,22821908,22823257,-,10,355,33018,1,
evm.model.AsparagusV1_04.1915,907,4,62584589,62585884,+,10,312,33908,1,
evm.model.AsparagusV1_09.586,907,9,13408149,13409450,-,8,858,33908,1,
evm.model.AsparagusV1_02.1832,907,2,73819815,73825569,-,5,61,33908,1,
Sp04g00697,907,4,3476005,3477327,+,22,745,51364,1,
PAC4GC:49817544,907,1,5641976,5644891,+,5,933,54711,1,
PAC4GC:49834583,907,3,1938689,1939996,-,32,334,54711,1,
Aco004689.1,908,5,5065673,5070142,-,6,223,25734,1,
Aco003480.1,908,17,3144263,3144685,-,6,223,25734,1,
Aco008074.1,908,21,8153283,8156008,+,15,225,25734,1,
CDS4884,908,2,30512742,30513215,-,7,312,33018,1,
evm.model.AsparagusV1_04.1935,908,4,63657727,63658191,-,10,312,33908,1,
evm.model.AsparagusV1_02.1022,908,2,24261172,24261585,+,25,841,33908,1,
evm.model.AsparagusV1_09.533,908,9,11351692,11352120,+,10,870,33908,1,
Sp07g00594,908,7,3466285,3466822,-,6,275,51364,1,
Sp10g00222,908,10,1440274,1440705,-,10,729,51364,1,
PAC4GC:49835043,908,3,1686586,1690115,-,32,334,54711,1,
PAC4GC:49817703,908,1,5268332,5268733,-,24,931,54711,1,
Aco004696.1,909,5,5125663,5136511,+,6,223,25734,1,
Aco003462.1,909,17,3014291,3020130,-,6,223,25734,1,
CDS4225,909,2,16939223,16951589,-,8,311,33018,1,
CDS4861,909,2,30028291,30060850,-,7,312,33018,1,
CDS20538,909,9,24026030,24050877,+,10,355,33018,1,
evm.model.AsparagusV1_04.1972,909,4,65444340,65477289,+,10,312,33908,1,
evm.model.AsparagusV1_02.475,909,2,8475302,8489515,+,14,842,33908,1,
evm.model.AsparagusV1_09.588,909,9,13486115,13506595,+,5,251,33908,1,
evm.model.AsparagusV1_10.1365,909,10,57614408,57615546,-,7,878,33908,1,
transcript:Dr09010.1,909,5,3837206,3846624,+,17,310,51051,1,
transcript:Dr17558.1,909,10,3095855,3107297,-,15,259,51051,1,
transcript:Dr13944.1,909,4,26461945,26483643,+,7,295,51051,1,
Sp07g00582,909,7,3386475,3405695,-,6,275,51364,1,
Sp10g00213,909,10,1389226,1399739,-,10,729,51364,1,
PAC4GC:49836070,909,3,1392201,1401880,-,32,334,54711,1,
Aco022088.1,910,5,8370334,8371237,-,6,224,25734,1,
Aco021350.1,910,18,3387845,3389325,-,6,224,25734,1,
Aco016380.1,911,5,8568295,8568966,+,6,224,25734,1,
Aco021449.1,911,18,3930433,3931585,-,6,224,25734,1,
Aco004680.1,912,5,5001387,5004179,+,15,225,25734,1,
Aco008100.1,912,21,7852122,7860623,+,15,225,25734,1,
Aco003502.1,912,17,3354956,3359639,-,70,400,25734,1,
Aco008102.1,912,21,7808349,7816933,+,70,400,25734,1,
CDS20423,912,9,21599898,21611941,+,68,1086,33018,1,
CDS20418,912,9,21550724,21564940,+,103,949,33018,1,
CDS17260,912,7,20620213,20642642,+,12,298,33018,1,
CDS18166,912,8,5394226,5397256,+,12,298,33018,1,
CDS4906,912,2,30961701,30981358,-,8,234,33018,1,
evm.model.AsparagusV1_09.629,912,9,14931613,14956377,-,8,858,33908,1,
evm.model.AsparagusV1_04.517,912,4,13027631,13036841,+,5,1003,33908,1,
evm.model.AsparagusV1_02.992,912,2,23265868,23268552,+,26,994,33908,1,
evm.model.AsparagusV1_02.991,912,2,23253676,23264468,+,25,841,33908,1,
evm.model.AsparagusV1_09.628,912,9,14913205,14930291,-,8,234,33908,1,
evm.model.AsparagusV1_10.1749,912,10,70009658,70013758,-,7,174,33908,1,
transcript:Dr07203.1,912,5,524084,529181,-,7,841,51051,1,
transcript:Dr07204.1,912,5,510758,522573,-,10,981,51051,1,
transcript:Dr21649.1,912,10,4543453,4548632,+,7,819,51051,1,
transcript:Dr05357.1,912,1,5840487,5842312,+,5,271,51051,1,
transcript:Dr08090.1,912,20,5887326,5891674,-,5,17,51051,1,
Sp07g00596,912,7,3478748,3482491,+,7,880,51364,1,
Sp04g00728,912,4,3621647,3624439,-,8,875,51364,1,
Sp04g00729,912,4,3625126,3644639,-,15,177,51364,1,
PAC4GC:49837638,912,3,2431238,2438233,-,94,743,54711,1,
PAC4GC:49836086,912,3,2423556,2430205,-,13,155,54711,1,
PAC4GC:49816194,912,1,6121325,6128533,-,24,931,54711,1,
PAC4GC:49836397,912,3,2416419,2419968,-,32,1115,54711,1,
PAC4GC:49818240,912,1,6111207,6113777,-,6,306,54711,1,
Aco004681.1,913,5,5006370,5010611,+,15,225,25734,1,
Aco008095.1,913,21,7894392,7902310,+,15,225,25734,1,
CDS20427,913,9,21667515,21686180,+,5,357,33018,1,
evm.model.AsparagusV1_02.994,913,2,23317370,23326154,+,26,994,33908,1,
transcript:Dr21647.1,913,10,4559223,4562845,+,9,956,51051,1,
transcript:Dr07205.1,913,5,502105,507137,-,10,981,51051,1,
PAC4GC:49833835,913,3,2402222,2407723,-,32,1115,54711,1,
Aco004697.1,914,5,5139928,5142983,+,15,225,25734,1,
Aco008054.1,914,21,8396298,8400078,+,15,225,25734,1,
CDS4855,914,2,29948766,29952291,-,7,312,33018,1,
CDS20550,914,9,24897866,24902086,+,10,355,33018,1,
evm.model.AsparagusV1_09.474,914,9,9760117,9763961,-,5,336,33908,1,
transcript:Dr17560.1,914,10,3084225,3087382,-,15,259,51051,1,
transcript:Dr09005.1,914,5,3941757,3944288,+,17,310,51051,1,
Sp10g00209,914,10,1374012,1376831,-,8,860,51364,1,
PAC4GC:49819332,914,1,4834318,4838971,-,7,305,54711,1,
PAC4GC:49834094,914,3,1367212,1371864,-,32,334,54711,1,
Aco017726.1,915,5,6959850,6976145,+,9,226,25734,1,
Aco007901.1,915,21,9696019,9704478,+,9,226,25734,1,
CDS3977,915,2,7969730,7988924,+,9,307,33018,1,
CDS20834,915,9,29817516,29839146,-,11,1093,33018,1,
evm.model.AsparagusV1_04.2575,915,4,99275041,99295009,+,5,1004,33908,1,
evm.model.AsparagusV1_09.720,915,9,18514236,18524373,+,11,1008,33908,1,
transcript:Dr05607.1,915,14,353384,363401,+,6,964,51051,1,
Aco017690.1,916,5,7410897,7422284,+,9,226,25734,1,
Aco007879.1,916,21,9857931,9862512,-,9,226,25734,1,
CDS4159,916,2,13989233,13993442,-,22,308,33018,1,
CDS4544,916,2,24543496,24548244,-,7,313,33018,1,
evm.model.AsparagusV1_02.741,916,2,15218355,15231467,+,6,303,33908,1,
evm.model.AsparagusV1_10.1810,916,10,71074233,71079516,-,5,342,33908,1,
transcript:Dr14275.1,916,10,937817,941063,-,13,261,51051,1,
transcript:Dr00079.1,916,4,13757364,13760611,-,9,302,51051,1,
Sp04g00181,916,4,846882,848440,+,6,259,51364,1,
Sp07g00460,916,7,2721912,2723672,-,8,274,51364,1,
PAC4GC:49846924,916,5,24261088,24264241,+,11,337,54711,1,
PAC4GC:49849435,916,5,6585274,6589371,-,5,343,54711,1,
Aco022989.1,917,5,11688032,11700966,-,6,227,25734,1,
Aco021778.1,917,21,3112447,3118688,-,6,227,25734,1,
Aco024847.1,917,12,8711830,8720075,+,5,360,25734,1,
Aco016235.1,917,17,9918888,9921306,-,6,398,25734,1,
Aco022992.1,918,5,11739721,11741690,-,6,227,25734,1,
Aco023512.1,918,21,3444640,3453222,-,6,227,25734,1,
Aco018635.1,918,22,2370846,2375984,+,5,229,25734,1,
Aco028249.1,919,5,12064439,12069972,-,6,227,25734,1,
Aco027487.1,919,21,4602729,4613877,-,6,227,25734,1,
Aco006704.1,919,1,22574909,22577052,+,5,47,25734,1,
Aco018320.1,919,16,1857732,1859176,+,9,920,25734,1,
CDS15054,919,6,29063511,29064120,-,5,47,33018,1,
CDS1547,919,1,22370607,22371697,+,37,38,33018,1,
CDS7909,919,3,16895848,16897693,-,7,230,33018,1,
evm.model.AsparagusV1_01.3276,919,1,125647680,125649159,+,9,117,33908,1,
evm.model.AsparagusV1_01.3127,919,1,121590279,121595638,+,9,132,33908,1,
Sp08g00202,919,8,2181640,2182152,+,5,68,51364,1,
Sp13g00223,919,13,1086633,1088591,-,7,230,51364,1,
PAC4GC:49812192,919,9,22504221,22505740,+,6,320,54711,1,
PAC4GC:49811334,919,9,24282044,24283324,+,6,366,54711,1,
PAC4GC:49842413,919,2,7111656,7113220,+,17,275,54711,1,
Aco004565.1,920,5,4054782,4057465,+,13,228,25734,1,
Aco016110.1,920,21,1442822,1454712,-,13,228,25734,1,
Aco017361.1,920,1,23746982,23755600,+,13,19,25734,1,
Aco017362.1,920,1,23757448,23765498,+,30,55,25734,1,
Aco004569.1,920,5,4079338,4080678,+,32,260,25734,1,
evm.model.AsparagusV1_04.2075,920,4,69384032,69397350,+,10,310,33908,1,
transcript:Dr09922.1,920,5,27217093,27220226,+,31,308,51051,1,
transcript:Dr09919.1,920,5,27241498,27244120,+,30,55,51051,1,
transcript:Dr11313.1,920,14,12249031,12259837,-,20,265,51051,1,
Sp04g00947,920,4,4650333,4669275,-,18,43,51364,1,
Sp16g00322,920,16,1811242,1812602,-,25,247,51364,1,
PAC4GC:49833609,920,3,19407512,19411595,+,12,331,54711,1,
PAC4GC:49841022,920,12,14707348,14715766,-,36,31,54711,1,
PAC4GC:49840187,920,12,14642276,14644629,+,33,317,54711,1,
PAC4GC:49834324,920,3,19448733,19450736,-,12,331,54711,1,
PAC4GC:49839676,920,12,14647993,14648868,-,36,31,54711,1,
PAC4GC:49835449,920,3,19445354,19446338,+,9,43,54711,1,
Aco004623.1,921,5,4545668,4551891,+,13,228,25734,1,
Aco016043.1,921,21,785929,797834,-,13,228,25734,1,
evm.model.AsparagusV1_02.1162,921,2,31804511,31857746,+,6,304,33908,1,
evm.model.AsparagusV1_04.1510,921,4,43996819,44015877,-,21,309,33908,1,
transcript:Dr08234.1,921,10,16758200,16770010,-,13,260,51051,1,
Sp10g00267,921,10,1756307,1762983,-,6,237,51364,1,
PAC4GC:49838700,921,12,12742515,12759427,+,9,314,54711,1,
PAC4GC:49835987,921,3,32169136,32184875,-,8,335,54711,1,
Aco025566.1,922,5,11573684,11575467,+,5,229,25734,1,
Aco018651.1,922,22,2094019,2097827,+,5,229,25734,1,
Aco004295.1,923,5,1957754,1962338,+,5,230,25734,1,
Aco024619.1,923,690,22424,27009,+,5,230,25734,1,
CDS719,923,1,11024494,11032419,-,6,303,33018,1,
CDS7267,923,3,8413305,8421659,+,111,317,33018,1,
CDS16357,923,7,5371294,5378551,+,127,339,33018,1,
transcript:Dr09345.1,923,20,9222156,9227143,+,9,285,51051,1,
Sp05g00400,923,5,1798127,1804207,+,12,265,51364,1,
PAC4GC:49833109,923,7,26698218,26705856,-,8,354,54711,1,
Aco014372.1,924,5,796838,806647,-,7,231,25734,1,
Aco026083.1,924,841,48,9869,-,7,231,25734,1,
CDS16159,924,7,2470110,2498528,+,22,665,33018,1,
evm.model.AsparagusV1_01.2250,924,1,89610541,89633114,+,0,1137,33908,1,
transcript:Dr01489.1,924,17,20135384,20144492,+,0,1101,51051,1,
Sp08g01094,924,8,7351658,7362600,-,43,282,51364,1,
PAC4GC:49810272,924,9,4669785,4682554,-,7,620,54711,1,
Aco014374.1,925,5,818807,821259,-,7,231,25734,1,
Aco026086.1,925,841,22328,24893,-,7,231,25734,1,
CDS6982,925,3,4266959,4283237,-,111,317,33018,1,
evm.model.AsparagusV1_01.2267,925,1,90088644,90093978,-,31,286,33908,1,
transcript:Dr01476.1,925,17,20335989,20336446,-,36,268,51051,1,
PAC4GC:49839271,925,12,16522467,16530823,+,24,319,54711,1,
Aco014375.1,926,5,822304,826257,-,7,231,25734,1,
Aco026087.1,926,841,26219,30114,-,7,231,25734,1,
CDS6988,926,3,4354570,4369257,-,111,317,33018,1,
evm.model.AsparagusV1_01.2268,926,1,90119277,90131787,-,31,286,33908,1,
transcript:Dr01475.1,926,17,20339420,20342727,-,36,268,51051,1,
PAC4GC:49838884,926,12,16497150,16506697,+,11,267,54711,1,
Aco014376.1,927,5,833006,841211,+,7,231,25734,1,
Aco026088.1,927,841,36740,43880,+,7,231,25734,1,
Aco000438.1,927,12,1831889,1841374,-,5,701,25734,1,
CDS6990,927,3,4413382,4418236,+,111,317,33018,1,
transcript:Dr01473.1,927,17,20359901,20363030,+,36,268,51051,1,
Sp05g00157,927,5,587703,590001,+,19,264,51364,1,
Sp08g01073,927,8,7250876,7252984,-,43,282,51364,1,
PAC4GC:49841087,927,12,16428526,16433411,-,24,319,54711,1,
Aco014378.1,928,5,847087,851192,-,7,231,25734,1,
Aco026090.1,928,841,49755,53860,-,7,231,25734,1,
CDS267,928,1,3733987,3741872,-,8,291,33018,1,
CDS6997,928,3,4515992,4523610,-,111,317,33018,1,
evm.model.AsparagusV1_01.2278,928,1,90592733,90607445,-,31,286,33908,1,
evm.model.AsparagusV1_06.831,928,6,18664688,18681305,-,17,324,33908,1,
transcript:Dr01471.1,928,17,20433574,20437480,+,36,268,51051,1,
transcript:Dr20402.1,928,5,19310950,19313248,+,49,306,51051,1,
Sp05g00158,928,5,592731,598460,-,19,264,51364,1,
Sp08g01070,928,8,7207438,7207770,+,43,282,51364,1,
PAC4GC:49812734,928,9,3825440,3838742,-,11,108,54711,1,
PAC4GC:49840064,928,12,16057787,16064942,-,11,267,54711,1,
Aco003096.1,929,6,13806599,13808979,+,10,232,25734,1,
Aco017056.1,929,14,10940498,10945069,+,10,232,25734,1,
Aco024401.1,929,12,9890144,9896500,+,14,722,25734,1,
CDS19463,929,8,34625090,34630921,-,12,408,33018,1,
evm.model.AsparagusV1_01.3526,929,1,130445205,130448389,+,5,346,33908,1,
evm.model.AsparagusV1_05.2178,929,5,93064937,93069235,-,37,372,33908,1,
transcript:Dr16956.1,929,16,461298,463654,+,15,319,51051,1,
transcript:Dr13688.1,929,3,2342356,2344086,+,21,340,51051,1,
transcript:Dr03070.1,929,16,23157888,23164470,+,5,393,51051,1,
Aco003108.1,930,6,13862972,13865679,-,10,232,25734,1,
Aco017087.1,930,14,11268980,11273051,+,10,232,25734,1,
Aco023124.1,930,19,1298298,1301675,-,49,1000,25734,1,
CDS5166,930,2,38333455,38342378,+,6,787,33018,1,
CDS19388,930,8,33576890,33579613,-,16,816,33018,1,
CDS5809,930,2,49857190,49859645,+,5,370,33018,1,
CDS18671,930,8,23310763,23315960,+,9,99,33018,1,
evm.model.AsparagusV1_01.3513,930,1,130283098,130288001,-,5,353,33908,1,
evm.model.AsparagusV1_05.882,930,5,29853826,29860350,+,5,721,33908,1,
evm.model.AsparagusV1_05.2130,930,5,91212237,91215740,-,8,727,33908,1,
evm.model.AsparagusV1_01.479,930,1,8947624,8959696,+,27,349,33908,1,
transcript:Dr04824.1,930,8,10855811,10867742,+,8,708,51051,1,
transcript:Dr13697.1,930,3,2228795,2231533,+,21,340,51051,1,
Sp05g00811,930,5,5336424,5338505,+,26,325,51364,1,
Sp12g00429,930,12,3402139,3405277,+,26,294,51364,1,
PAC4GC:49857611,930,6,4091751,4095545,-,10,427,54711,1,
PAC4GC:49858246,930,6,3941751,3944822,-,12,1036,54711,1,
PAC4GC:49824498,930,4,21122712,21127502,-,11,412,54711,1,
Aco003126.1,931,6,13994685,13999798,-,10,232,25734,1,
Aco017097.1,931,14,11384839,11392527,-,10,232,25734,1,
CDS5831,931,2,50201621,50238395,-,5,370,33018,1,
CDS18712,931,8,23909203,23921784,-,14,393,33018,1,
evm.model.AsparagusV1_01.3485,931,1,129707125,129719622,-,9,712,33908,1,
transcript:Dr04842.1,931,8,11160057,11167094,-,23,364,51051,1,
Sp15g00225,931,15,2017586,2029535,-,20,305,51364,1,
PAC4GC:49821221,931,4,21510835,21512158,+,11,412,54711,1,
PAC4GC:49859556,931,6,3671718,3682995,+,10,427,54711,1,
PAC4GC:49821083,931,4,21505148,21506223,+,9,170,54711,1,
Aco003159.1,932,6,14193033,14196320,+,10,232,25734,1,
Aco017114.1,932,14,11517480,11520868,-,10,232,25734,1,
Aco015662.1,932,19,658032,660428,-,13,242,25734,1,
CDS18959,932,8,27914166,27917245,-,21,402,33018,1,
CDS19324,932,8,32858736,32861093,-,19,405,33018,1,
CDS5883,932,2,51083470,51085800,-,21,784,33018,1,
evm.model.AsparagusV1_05.2989,932,5,117618196,117620529,+,13,944,33908,1,
transcript:Dr16985.1,932,16,122536,124875,-,9,320,51051,1,
transcript:Dr04908.1,932,8,12383011,12385458,+,23,364,51051,1,
Sp12g00579,932,12,4199815,4202121,-,22,295,51364,1,
Sp15g00178,932,15,1422834,1425168,+,20,305,51364,1,
Sp05g00843,932,5,5597459,5598876,+,26,325,51364,1,
Sp11g00759,932,11,5724964,5726856,-,20,62,51364,1,
PAC4GC:49809243,932,11,13901627,13904223,+,5,787,54711,1,
PAC4GC:49840260,932,12,23547132,23550437,+,49,394,54711,1,
Aco018510.1,933,6,14330467,14331883,+,10,232,25734,1,
Aco017135.1,933,14,11663366,11668054,+,10,232,25734,1,
Aco018505.1,933,6,14303677,14308219,-,10,248,25734,1,
Aco015338.1,933,20,10615657,10618047,-,10,248,25734,1,
Aco018532.1,933,6,14470373,14472659,-,10,248,25734,1,
Aco015359.1,933,20,10750242,10752740,-,10,248,25734,1,
Aco017118.1,933,14,11553217,11566227,-,7,382,25734,1,
Aco015676.1,933,19,500735,503180,-,7,382,25734,1,
Aco015341.1,933,20,10642136,10644011,+,5,383,25734,1,
Aco010104.1,933,25,3509592,3520502,-,9,423,25734,1,
Aco022630.1,933,499,6192,8870,-,9,423,25734,1,
Aco000726.1,933,2,17176532,17181469,+,13,143,25734,1,
Aco013932.1,933,3,1201258,1219692,+,22,210,25734,1,
Aco006982.1,933,22,10237784,10240467,+,11,1026,25734,1,
CDS19268,933,8,32309709,32312565,+,19,405,33018,1,
CDS22306,933,10,19822024,19825982,-,21,411,33018,1,
CDS19315,933,8,32766351,32769353,+,19,405,33018,1,
CDS18943,933,8,27600125,27602536,+,8,1014,33018,1,
CDS11792,933,4,57188801,57224931,+,7,1193,33018,1,
CDS24254,933,11,28716053,28722106,-,7,1197,33018,1,
CDS18946,933,8,27696094,27702920,+,12,1050,33018,1,
CDS18030,933,8,2708498,2713548,+,13,143,33018,1,
CDS22311,933,10,19931808,19936767,+,19,161,33018,1,
CDS5892,933,2,51334541,51338039,-,8,368,33018,1,
CDS18027,933,8,2611965,2622780,-,23,392,33018,1,
CDS19266,933,8,32286221,32291088,-,22,812,33018,1,
evm.model.AsparagusV1_05.1559,933,5,66827911,66832438,+,10,112,33908,1,
evm.model.AsparagusV1_05.3124,933,5,121302550,121309689,+,10,114,33908,1,
evm.model.AsparagusV1_05.3122,933,5,121235911,121244326,+,5,722,33908,1,
evm.model.AsparagusV1_01.815,933,1,15159284,15162330,+,10,1107,33908,1,
evm.model.AsparagusV1_01.3372,933,1,127601165,127606531,-,8,902,33908,1,
evm.model.AsparagusV1_05.1548,933,5,66208193,66220141,-,22,365,33908,1,
transcript:Dr04916.1,933,8,12577476,12580029,-,23,364,51051,1,
transcript:Dr16987.1,933,16,115352,118147,+,6,926,51051,1,
transcript:Dr16999.1,933,16,9862,13475,+,9,320,51051,1,
transcript:Dr14171.1,933,5,32721479,32735751,+,12,700,51051,1,
transcript:Dr12910.1,933,3,835976,839416,-,16,98,51051,1,
transcript:Dr04956.1,933,8,13548581,13552996,-,32,132,51051,1,
transcript:Dr07385.1,933,5,32510093,32512642,+,12,700,51051,1,
transcript:Dr21119.1,933,3,254574,257877,-,10,343,51051,1,
Sp12g00622,933,12,4364193,4368830,-,9,824,51364,1,
Sp12g00631,933,12,4400582,4405742,+,26,82,51364,1,
Sp05g00879,933,5,5993057,5999733,+,22,115,51364,1,
Sp15g00149,933,15,1236713,1238086,-,10,639,51364,1,
Sp15g00173,933,15,1407201,1407860,+,20,305,51364,1,
Sp15g00151,933,15,1239140,1240394,+,20,305,51364,1,
PAC4GC:49838632,933,12,24377687,24382057,-,5,395,54711,1,
PAC4GC:49807371,933,11,13667337,13669793,+,28,1026,54711,1,
PAC4GC:49805562,933,11,13754955,13759975,+,16,1069,54711,1,
PAC4GC:49809202,933,11,13207700,13211987,+,16,1069,54711,1,
PAC4GC:49807394,933,11,13144632,13147815,-,7,786,54711,1,
PAC4GC:49808803,933,11,13184968,13190365,-,25,125,54711,1,
PAC4GC:49839268,933,12,23660732,23666134,+,49,394,54711,1,
PAC4GC:49839770,933,12,24357871,24360852,-,49,394,54711,1,
Aco011521.1,934,6,1019957,1030584,+,9,233,25734,1,
Aco006418.1,934,14,2459662,2462004,+,9,233,25734,1,
CDS17956,934,8,1244395,1259483,-,12,407,33018,1,
evm.model.AsparagusV1_08.1550,934,8,43686029,43711869,+,5,396,33908,1,
transcript:Dr11421.1,934,3,15702128,15714734,+,16,341,51051,1,
Sp12g00118,934,12,738958,749301,+,6,298,51364,1,
PAC4GC:49846759,934,5,27979923,27995452,-,5,416,54711,1,
PAC4GC:49855252,934,6,28532474,28544676,-,6,924,54711,1,
Aco011442.1,935,6,2122309,2126392,+,7,234,25734,1,
Aco006546.1,935,14,1441608,1472756,+,7,234,25734,1,
Aco008285.1,935,19,9182598,9185278,-,6,244,25734,1,
CDS5714,935,2,48249488,48286709,-,8,373,33018,1,
CDS19791,935,8,38875531,38879097,-,18,406,33018,1,
CDS19192,935,8,31542520,31545141,-,39,814,33018,1,
CDS5716,935,2,48310289,48312911,-,84,91,33018,1,
evm.model.AsparagusV1_05.2388,935,5,99957954,99963095,+,9,367,33908,1,
evm.model.AsparagusV1_05.3531,935,5,130421518,130425469,-,6,376,33908,1,
evm.model.AsparagusV1_01.47,935,1,662671,681233,+,5,709,33908,1,
evm.model.AsparagusV1_01.632,935,1,11519951,11522657,+,6,345,33908,1,
transcript:Dr17279.1,935,9,7842211,7852428,+,26,712,51051,1,
transcript:Dr03225.1,935,8,7776804,7778567,-,13,370,51051,1,
Sp15g00035,935,15,709002,710881,+,28,638,51364,1,
Sp05g01046,935,5,6810587,6823501,+,6,328,51364,1,
Sp05g01044,935,5,6797782,6801361,+,5,649,51364,1,
PAC4GC:49816141,935,1,1333022,1351078,+,12,370,54711,1,
PAC4GC:49855162,935,6,880883,884083,+,13,419,54711,1,
PAC4GC:49817570,935,1,1280636,1283419,+,79,122,54711,1,
Aco025353.1,936,6,2839973,2842450,-,7,234,25734,1,
Aco006535.1,936,14,1528649,1537272,+,7,234,25734,1,
Aco026060.1,936,6,3471220,3474630,+,5,378,25734,1,
CDS19735,936,8,38343259,38344369,+,18,406,33018,1,
CDS17680,936,7,39096641,39097753,-,7,807,33018,1,
CDS5680,936,2,47568985,47571183,-,8,373,33018,1,
evm.model.AsparagusV1_05.2435,936,5,101675188,101706067,-,6,719,33908,1,
evm.model.AsparagusV1_05.2478,936,5,102811336,102820208,+,6,720,33908,1,
evm.model.AsparagusV1_05.3505,936,5,129912648,129915126,-,6,376,33908,1,
transcript:Dr21914.1,936,3,18132139,18133271,-,5,698,51051,1,
transcript:Dr14924.1,936,3,18701045,18702063,+,9,699,51051,1,
transcript:Dr17295.1,936,9,7962284,7963765,+,26,712,51051,1,
transcript:Dr12995.1,936,16,19064950,19066569,+,5,131,51051,1,
PAC4GC:49816862,936,1,1888377,1890972,+,6,374,54711,1,
PAC4GC:49855483,936,6,1423126,1424966,-,36,806,54711,1,
Aco021645.1,937,6,3251227,3254582,+,7,234,25734,1,
Aco006530.1,937,14,1590470,1593314,+,7,234,25734,1,
Aco020484.1,937,2,9527056,9528000,-,6,140,25734,1,
Aco020502.1,937,2,9714255,9718587,-,6,140,25734,1,
Aco006529.1,937,14,1597939,1599168,-,47,788,25734,1,
CDS19723,937,8,38162990,38166297,-,17,817,33018,1,
CDS5672,937,2,47416554,47419796,-,8,373,33018,1,
CDS17693,937,7,39303186,39304472,-,6,140,33018,1,
CDS19722,937,8,38149641,38150927,+,6,145,33018,1,
CDS17689,937,7,39273920,39277347,+,7,807,33018,1,
CDS19167,937,8,31151218,31154729,-,39,814,33018,1,
CDS5671,937,2,47399554,47400807,+,47,788,33018,1,
CDS19166,937,8,31141952,31143193,+,39,814,33018,1,
evm.model.AsparagusV1_05.2439,937,5,101850220,101855139,+,6,719,33908,1,
evm.model.AsparagusV1_01.659,937,1,12058487,12059560,-,8,708,33908,1,
evm.model.AsparagusV1_05.2440,937,5,101870714,101871856,-,6,719,33908,1,
evm.model.AsparagusV1_05.3500,937,5,129816244,129817110,+,77,725,33908,1,
evm.model.AsparagusV1_05.2437,937,5,101760717,101763602,-,10,203,33908,1,
transcript:Dr03256.1,937,8,7507969,7509587,-,25,672,51051,1,
transcript:Dr21904.1,937,3,18199104,18200240,-,13,153,51051,1,
transcript:Dr03257.1,937,8,7502071,7503315,+,27,200,51051,1,
transcript:Dr17298.1,937,9,7981434,7982675,-,15,691,51051,1,
transcript:Dr21906.1,937,3,18175736,18178740,-,6,335,51051,1,
Sp05g01018,937,5,6641365,6646438,+,19,636,51364,1,
Sp12g00832,937,12,5392575,5397089,-,31,634,51364,1,
Sp15g00047,937,15,761306,762436,-,18,621,51364,1,
PAC4GC:49816426,937,1,1997595,1998818,+,6,374,54711,1,
PAC4GC:49858658,937,6,1342375,1345459,-,8,817,54711,1,
PAC4GC:49855239,937,6,1333727,1334881,+,6,168,54711,1,
PAC4GC:49818690,937,1,2006365,2007525,-,24,776,54711,1,
Aco019108.1,938,6,8850106,8852458,+,8,236,25734,1,
Aco003995.1,938,15,2158259,2161106,+,8,236,25734,1,
Aco009515.1,938,1,1642694,1646009,+,25,100,25734,1,
CDS26915,938,13,24213725,24216209,+,21,865,33018,1,
CDS29247,938,15,19880759,19890500,+,25,100,33018,1,
evm.model.AsparagusV1_07.3668,938,7,145733663,145744554,-,21,51,33908,1,
transcript:Dr12453.1,938,18,21744410,21746676,+,16,738,51051,1,
Sp04g01513,938,4,9383955,9385040,-,15,44,51364,1,
PAC4GC:49806157,938,11,24801203,24804813,+,33,13,54711,1,
Aco002616.1,939,6,9721154,9721597,+,8,236,25734,1,
Aco003939.1,939,15,2695906,2697454,-,8,236,25734,1,
CDS8873,939,3,33131333,33131731,+,11,379,33018,1,
CDS26651,939,13,20213490,20213870,+,6,418,33018,1,
transcript:Dr18956.1,939,6,32748291,32748686,-,7,361,51051,1,
PAC4GC:49845328,939,2,30489492,30489875,+,10,399,54711,1,
PAC4GC:49809577,939,11,21280055,21280447,-,17,256,54711,1,
Aco002748.1,940,6,11239861,11242290,-,24,237,25734,1,
Aco004045.1,940,15,1782727,1784969,+,24,237,25734,1,
CDS8471,940,3,25036788,25038833,-,19,376,33018,1,
CDS17082,940,7,17225792,17227832,-,17,386,33018,1,
CDS29148,940,15,18754948,18756989,+,69,422,33018,1,
transcript:Dr02184.1,940,19,2446447,2448764,+,5,333,51051,1,
transcript:Dr07371.1,940,6,106159,107946,+,6,363,51051,1,
PAC4GC:49808320,940,11,19610020,19611981,-,21,378,54711,1,
PAC4GC:49841671,940,2,29489499,29491500,-,18,396,54711,1,
Aco002767.1,941,6,11458027,11461817,+,24,237,25734,1,
Aco004062.1,941,15,1650281,1653794,-,24,237,25734,1,
CDS17094,941,7,17533532,17547458,+,17,386,33018,1,
evm.model.AsparagusV1_03.314,941,3,6292680,6304306,-,36,357,33908,1,
transcript:Dr03805.1,941,6,28654261,28659229,+,6,355,51051,1,
Sp18g00483,941,18,3179112,3184732,+,9,313,51364,1,
PAC4GC:49809075,941,11,17685257,17691593,-,10,379,54711,1,
Aco002825.1,942,6,11902088,11907231,-,24,237,25734,1,
Aco004095.1,942,15,1419530,1422880,+,24,237,25734,1,
CDS8558,942,3,26593426,26598498,-,13,378,33018,1,
CDS27115,942,13,27572723,27576470,-,37,415,33018,1,
evm.model.AsparagusV1_03.1771,942,3,41947234,41959842,+,19,757,33908,1,
